ball,1,13.1,Rajasthan Royals,Dhruv Jurel,R Parag,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,13.2,Rajasthan Royals,R Parag,Dhruv Jurel,M Prasidh Krishna,0,0,,,,,,caught,R Parag
ball,1,13.3,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,13.4,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,M Prasidh Krishna,0,1,1,,,,,"",""
ball,1,13.5,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,13.6,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,M Prasidh Krishna,6,0,,,,,,"",""
ball,1,13.7,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,M Prasidh Krishna,6,0,,,,,,"",""
ball,1,14.1,Rajasthan Royals,Dhruv Jurel,SO Hetmyer,Rashid Khan,0,1,1,,,,,"",""
ball,1,14.2,Rajasthan Royals,Dhruv Jurel,SO Hetmyer,Rashid Khan,6,0,,,,,,"",""
ball,1,14.3,Rajasthan Royals,Dhruv Jurel,SO Hetmyer,Rashid Khan,1,0,,,,,,"",""
ball,1,14.4,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,Rashid Khan,1,0,,,,,,"",""
ball,1,14.5,Rajasthan Royals,Dhruv Jurel,SO Hetmyer,Rashid Khan,1,0,,,,,,"",""
ball,1,14.6,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,Rashid Khan,1,0,,,,,,"",""
ball,1,14.7,Rajasthan Royals,Dhruv Jurel,SO Hetmyer,Rashid Khan,1,0,,,,,,"",""
ball,1,15.1,Rajasthan Royals,Dhruv Jurel,SO Hetmyer,Ashok Sharma,1,0,,,,,,"",""
ball,1,15.2,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,Ashok Sharma,4,0,,,,,,"",""
ball,1,15.3,Rajasthan Royals,SO Hetmyer,Dhruv Jurel,Ashok Sharma,0,0,,,,,,caught,SO Hetmyer
ball,1,15.4,Rajasthan Royals,D Ferreira,Dhruv Jurel,Ashok Sharma,0,0,,,,,,"",""
ball,1,15.5,Rajasthan Royals,D Ferreira,Dhruv Jurel,Ashok Sharma,1,0,,,,,,"",""
ball,1,15.6,Rajasthan Royals,Dhruv Jurel,D Ferreira,Ashok Sharma,0,0,,,,,,"",""
ball,1,16.1,Rajasthan Royals,D Ferreira,Dhruv Jurel,K Rabada,0,0,,,,,,caught,D Ferreira
ball,1,16.2,Rajasthan Royals,RA Jadeja,Dhruv Jurel,K Rabada,1,0,,,,,,"",""
ball,1,16.3,Rajasthan Royals,Dhruv Jurel,RA Jadeja,K Rabada,6,0,,,,,,"",""
ball,1,16.4,Rajasthan Royals,Dhruv Jurel,RA Jadeja,K Rabada,0,1,1,,,,,"",""
ball,1,16.5,Rajasthan Royals,Dhruv Jurel,RA Jadeja,K Rabada,2,0,,,,,,"",""
ball,1,16.6,Rajasthan Royals,Dhruv Jurel,RA Jadeja,K Rabada,1,0,,,,,,"",""
ball,1,16.7,Rajasthan Royals,RA Jadeja,Dhruv Jurel,K Rabada,0,0,,,,,,"",""
ball,1,17.1,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Ashok Sharma,6,0,,,,,,"",""
ball,1,17.2,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Ashok Sharma,1,0,,,,,,"",""
ball,1,17.3,Rajasthan Royals,RA Jadeja,Dhruv Jurel,Ashok Sharma,1,0,,,,,,"",""
ball,1,17.4,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Ashok Sharma,0,1,1,,,,,"",""
ball,1,17.5,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Ashok Sharma,2,0,,,,,,"",""
ball,1,17.6,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Ashok Sharma,1,0,,,,,,"",""
ball,1,17.7,Rajasthan Royals,RA Jadeja,Dhruv Jurel,Ashok Sharma,0,1,1,,,,,"",""
ball,1,17.8,Rajasthan Royals,RA Jadeja,Dhruv Jurel,Ashok Sharma,0,0,,,,,,"",""
ball,1,18.1,Rajasthan Royals,Dhruv Jurel,RA Jadeja,M Prasidh Krishna,2,0,,,,,,"",""
ball,1,18.2,Rajasthan Royals,Dhruv Jurel,RA Jadeja,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,18.3,Rajasthan Royals,RA Jadeja,Dhruv Jurel,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,18.4,Rajasthan Royals,Dhruv Jurel,RA Jadeja,M Prasidh Krishna,6,0,,,,,,"",""
ball,1,18.5,Rajasthan Royals,Dhruv Jurel,RA Jadeja,M Prasidh Krishna,1,0,,,,,,"",""
ball,1,18.6,Rajasthan Royals,RA Jadeja,Dhruv Jurel,M Prasidh Krishna,0,0,,,,,,"",""
ball,1,19.1,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Mohammed Siraj,4,0,,,,,,"",""
ball,1,19.2,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Mohammed Siraj,0,0,,,,,,"",""
ball,1,19.3,Rajasthan Royals,Dhruv Jurel,RA Jadeja,Mohammed Siraj,0,0,,,,,,caught,Dhruv Jurel
ball,1,19.4,Rajasthan Royals,JC Archer,RA Jadeja,Mohammed Siraj,0,0,,,,,,"",""
ball,1,19.5,Rajasthan Royals,JC Archer,RA Jadeja,Mohammed Siraj,1,0,,,,,,"",""
ball,1,19.6,Rajasthan Royals,RA Jadeja,JC Archer,Mohammed Siraj,4,0,,,,,,"",""
ball,2,0.1,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,0,5,5,,,,,"",""
ball,2,0.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,0,0,,,,,,"",""
ball,2,0.3,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,6,0,,,,,,"",""
ball,2,0.4,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,0,0,,,,,,"",""
ball,2,0.5,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,0,0,,,,,,"",""
ball,2,0.6,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,0,0,,,,,,"",""
ball,2,0.7,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,4,0,,,,,,"",""
ball,2,1.1,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,N Burger,1,0,,,,,,"",""
ball,2,1.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,N Burger,0,1,1,,,,,"",""
ball,2,1.3,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,N Burger,4,0,,,,,,"",""
ball,2,1.4,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,N Burger,0,0,,,,,,"",""
ball,2,1.5,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,N Burger,1,0,,,,,,"",""
ball,2,1.6,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,N Burger,0,0,,,,,,"",""
ball,2,1.7,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,N Burger,0,0,,,,,,"",""
ball,2,2.1,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,0,0,,,,,,"",""
ball,2,2.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,1,0,,,,,,"",""
ball,2,2.3,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,JC Archer,4,0,,,,,,"",""
ball,2,2.4,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,JC Archer,0,0,,,,,,"",""
ball,2,2.5,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,JC Archer,1,0,,,,,,"",""
ball,2,2.6,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,JC Archer,4,0,,,,,,"",""
ball,2,3.1,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,Sandeep Sharma,2,0,,,,,,"",""
ball,2,3.2,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,Sandeep Sharma,4,0,,,,,,"",""
ball,2,3.3,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,Sandeep Sharma,1,0,,,,,,"",""
ball,2,3.4,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,Sandeep Sharma,0,0,,,,,,"",""
ball,2,3.5,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,Sandeep Sharma,0,0,,,,,,"",""
ball,2,3.6,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,Sandeep Sharma,1,0,,,,,,"",""
ball,2,4.1,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,TU Deshpande,4,0,,,,,,"",""
ball,2,4.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,TU Deshpande,0,0,,,,,,"",""
ball,2,4.3,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,TU Deshpande,0,0,,,,,,"",""
ball,2,4.4,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,TU Deshpande,0,0,,,,,,"",""
ball,2,4.5,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,TU Deshpande,0,0,,,,,,"",""
ball,2,4.6,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,TU Deshpande,1,0,,,,,,"",""
ball,2,5.1,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,Sandeep Sharma,2,0,,,,,,"",""
ball,2,5.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,Sandeep Sharma,4,0,,,,,,"",""
ball,2,5.3,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,Sandeep Sharma,1,0,,,,,,"",""
ball,2,5.4,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,Sandeep Sharma,4,0,,,,,,"",""
ball,2,5.5,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,Sandeep Sharma,0,0,,,,,,"",""
ball,2,5.6,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,Sandeep Sharma,0,0,,,,,,"",""
ball,2,6.1,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,RA Jadeja,4,0,,,,,,"",""
ball,2,6.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,RA Jadeja,2,0,,,,,,"",""
ball,2,6.3,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,RA Jadeja,2,0,,,,,,"",""
ball,2,6.4,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,RA Jadeja,1,0,,,,,,"",""
ball,2,6.5,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,RA Jadeja,1,0,,,,,,"",""
ball,2,6.6,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,RA Jadeja,1,0,,,,,,"",""
ball,2,7.1,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,R Parag,4,0,,,,,,"",""
ball,2,7.2,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,R Parag,0,0,,,,,,"",""
ball,2,7.3,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,R Parag,0,0,,,,,,"",""
ball,2,7.4,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,R Parag,6,0,,,,,,"",""
ball,2,7.5,Gujarat Titans,B Sai Sudharsan,Kumar Kushagra,R Parag,1,0,,,,,,"",""
ball,2,7.6,Gujarat Titans,Kumar Kushagra,B Sai Sudharsan,R Parag,0,0,,,,,,caught,Kumar Kushagra
ball,2,8.1,Gujarat Titans,B Sai Sudharsan,JC Buttler,RA Jadeja,1,0,,,,,,"",""
ball,2,8.2,Gujarat Titans,JC Buttler,B Sai Sudharsan,RA Jadeja,1,0,,,,,,"",""
ball,2,8.3,Gujarat Titans,B Sai Sudharsan,JC Buttler,RA Jadeja,4,0,,,,,,"",""
ball,2,8.4,Gujarat Titans,B Sai Sudharsan,JC Buttler,RA Jadeja,2,0,,,,,,"",""
ball,2,8.5,Gujarat Titans,B Sai Sudharsan,JC Buttler,RA Jadeja,6,0,,,,,,"",""
ball,2,8.6,Gujarat Titans,B Sai Sudharsan,JC Buttler,RA Jadeja,0,0,,,,,,"",""
ball,2,9.1,Gujarat Titans,JC Buttler,B Sai Sudharsan,N Burger,0,1,,,,1,,"",""
ball,2,9.2,Gujarat Titans,B Sai Sudharsan,JC Buttler,N Burger,1,0,,,,,,"",""
ball,2,9.3,Gujarat Titans,JC Buttler,B Sai Sudharsan,N Burger,4,0,,,,,,"",""
ball,2,9.4,Gujarat Titans,JC Buttler,B Sai Sudharsan,N Burger,0,0,,,,,,"",""
ball,2,9.5,Gujarat Titans,JC Buttler,B Sai Sudharsan,N Burger,1,0,,,,,,"",""
ball,2,9.6,Gujarat Titans,B Sai Sudharsan,JC Buttler,N Burger,4,0,,,,,,"",""
ball,2,10.1,Gujarat Titans,JC Buttler,B Sai Sudharsan,Ravi Bishnoi,1,0,,,,,,"",""
ball,2,10.2,Gujarat Titans,B Sai Sudharsan,JC Buttler,Ravi Bishnoi,1,1,,1,,,,"",""
ball,2,10.3,Gujarat Titans,JC Buttler,B Sai Sudharsan,Ravi Bishnoi,1,0,,,,,,"",""
ball,2,10.4,Gujarat Titans,B Sai Sudharsan,JC Buttler,Ravi Bishnoi,0,0,,,,,,"",""
ball,2,10.5,Gujarat Titans,B Sai Sudharsan,JC Buttler,Ravi Bishnoi,0,0,,,,,,caught,B Sai Sudharsan
ball,2,10.6,Gujarat Titans,GD Phillips,JC Buttler,Ravi Bishnoi,1,0,,,,,,"",""
ball,2,10.7,Gujarat Titans,JC Buttler,GD Phillips,Ravi Bishnoi,4,0,,,,,,"",""
ball,2,11.1,Gujarat Titans,GD Phillips,JC Buttler,TU Deshpande,1,0,,,,,,"",""
ball,2,11.2,Gujarat Titans,JC Buttler,GD Phillips,TU Deshpande,4,0,,,,,,"",""
ball,2,11.3,Gujarat Titans,JC Buttler,GD Phillips,TU Deshpande,1,0,,,,,,"",""
ball,2,11.4,Gujarat Titans,GD Phillips,JC Buttler,TU Deshpande,1,0,,,,,,"",""
ball,2,11.5,Gujarat Titans,JC Buttler,GD Phillips,TU Deshpande,4,0,,,,,,"",""
ball,2,11.6,Gujarat Titans,JC Buttler,GD Phillips,TU Deshpande,4,0,,,,,,"",""
ball,2,12.1,Gujarat Titans,GD Phillips,JC Buttler,Ravi Bishnoi,0,0,,,,,,caught,GD Phillips
ball,2,12.2,Gujarat Titans,Washington Sundar,JC Buttler,Ravi Bishnoi,4,0,,,,,,"",""
ball,2,12.3,Gujarat Titans,Washington Sundar,JC Buttler,Ravi Bishnoi,0,0,,,,,,caught,Washington Sundar
ball,2,12.4,Gujarat Titans,R Tewatia,JC Buttler,Ravi Bishnoi,0,0,,,,,,"",""
